Fz,Cz,Pz,Oz,F3,F4,C3,C4
-9.2033,-12.9535,-11.2984,-12.4798,-8.6685,-7.1787,-9.9854,-12.4155
-10.4735,-9.7776,-9.2152,-9.3646,-7.7589,-9.2474,-11.4636,-10.9296
-6.4371,-8.7461,-8.7435,-9.7136,-9.3334,-6.9086,-8.6430,-10.6867
-6.5209,-9.2502,-7.1156,-8.5067,-6.2443,-7.4516,-8.8159,-9.6620
-6.8257,-9.7780,-4.6977,-8.2799,-4.8144,-6.0288,-6.3273,-5.7722
-4.5405,-4.3853,-5.1130,-5.1684,-1.3895,-1.5465,-3.7757,-0.7927
-0.5037,1.9455,1.1352,0.4215,-1.1863,0.0441,1.0267,2.4589
5.1014,3.4393,3.7284,-0.0042,2.8773,3.6013,2.7455,0.4931
4.5014,5.0963,3.8765,7.6450,3.2033,3.7789,7.8788,7.2797
4.3761,8.3159,7.2237,8.3287,8.0067,4.8472,7.1308,8.5620
7.3032,11.9827,9.1872,15.2144,8.5425,7.9250,8.7975,10.6786
7.5821,12.3075,10.1113,14.8548,8.4277,7.2058,12.2485,10.6200
3.6398,11.0853,11.3051,11.4208,6.8875,7.8247,11.0887,11.3979
6.8571,10.2135,12.9382,11.1574,6.2812,5.5392,9.9515,10.8594
5.6304,9.0847,12.0021,11.8728,6.7523,4.6534,11.0074,8.8039
6.0566,7.0083,7.7142,11.5700,2.8245,0.8170,7.6478,7.2142
6.9694,9.5174,9.7298,4.8965,2.7887,5.4134,7.1548,6.7821
5.2780,5.3861,9.7785,2.8206,0.7584,2.1412,8.5397,6.7922
2.7491,6.5442,7.2528,2.5967,1.2723,3.6210,7.8129,6.4027
1.1155,5.8516,7.0893,2.3645,3.0691,1.6683,6.9189,5.8403
6.1655,3.8140,7.1238,0.1619,4.8072,3.6134,3.0656,2.7475
1.6918,0.2164,4.1521,-1.0480,2.6146,1.0447,4.0272,2.6069
0.6067,-0.2228,1.3740,-6.4564,1.9390,2.9710,-0.8376,2.0295
-0.7739,-2.7515,0.8774,-9.9782,0.3916,0.4680,-2.6221,0.4866
-1.9622,-6.0143,-2.1404,-6.7840,-1.5490,-0.7031,-6.7561,-3.3187
-4.0038,-5.9602,-3.8376,-10.4585,-2.2480,-1.6435,-2.6018,-5.4425
-5.9445,-9.5998,-5.6240,-12.8281,-6.7318,-6.3347,-7.9514,-6.3687
-6.7391,-6.8001,-3.5574,-9.4972,-3.8664,-6.8145,-7.8184,-9.3532
-6.1698,-9.2346,-7.4346,-7.7172,-7.3266,-5.6425,-9.2282,-8.1531
-6.4365,-7.3497,-3.6905,-7.5830,-4.8997,-2.8352,-6.2559,-6.1818
-5.5449,-5.5815,-4.5495,-5.9861,-6.7051,-5.0072,-6.5699,-5.0435
-2.6969,-4.1992,-6.3542,-3.0248,-1.9968,-2.1134,-6.1354,-4.5836
-1.4054,-0.4832,-2.4717,-0.6494,0.0821,-1.0863,-1.4332,-1.7691
2.9864,0.2877,-4.9400,0.4993,1.6042,3.9413,-2.2283,-1.3147
-1.8453,4.2734,0.2067,3.7446,1.0079,-0.1213,0.3233,2.6346
4.6204,2.2831,1.3448,7.3786,3.6117,3.3793,-0.5033,2.5403
5.0709,5.0801,-0.5072,8.2193,1.3767,0.7130,0.9157,2.6378
-0.2847,7.6547,0.5418,8.4454,1.9476,-1.4331,3.0549,2.2445
1.4860,2.4995,2.9312,6.5073,2.5441,1.4462,-0.9468,1.9057
0.3827,1.8441,-1.3449,6.9783,0.6935,-0.2923,-1.3202,0.2297
-2.2354,2.3355,-2.8699,2.8083,-1.8148,-2.2648,-0.2777,0.7130
-2.1643,0.5907,0.2491,4.8741,-4.1959,-2.8930,-2.1391,-1.9166
-3.2302,-0.2031,0.3646,5.1122,-2.0754,1.6037,0.8719,0.2733
0.8212,-0.8037,-3.0532,-0.9586,-2.7494,-3.1657,0.1355,-0.4175
-0.3998,-1.1915,-1.8962,-1.3626,-5.5769,-1.3312,-4.1779,-4.2133
0.2119,-0.9851,-1.6625,-1.7116,-0.0844,-2.2324,-2.1814,-2.9125
-0.5647,-2.5633,-4.9988,-2.0058,-0.5938,-0.1146,-2.0541,-4.1540
-3.4871,-4.1855,-4.8031,-6.1583,1.5628,-0.5983,-4.3671,-3.9609
-2.9843,-3.6057,-2.3991,-7.9837,-2.0866,-1.0595,-6.1829,-0.9359
-2.0927,-2.6398,-1.8290,-11.1221,-5.9148,1.5786,-4.5550,-4.9979
-5.3865,-6.4995,-3.4872,-8.8798,-1.7712,-0.4240,-5.3839,-4.5843
-3.1098,-8.3006,-5.3892,-6.3491,-2.8412,-3.0734,-6.1568,-4.6912
-4.8421,-5.2205,-0.4882,-8.7661,-6.6163,-7.5366,-4.7893,-6.9537
-4.8276,-6.4234,-3.2506,-8.3012,-5.7573,-4.8311,-5.9155,-6.0721
-2.3478,-8.0874,-1.5027,-6.1737,0.4257,0.3474,-5.1422,-5.2232
-1.2583,-1.3927,1.3662,-4.4332,-2.7510,-2.6385,-1.1829,-2.6755
-0.4582,-0.7087,5.3255,-2.9141,0.9144,1.4727,1.8454,-3.0086
4.1223,3.0418,6.5378,2.5293,1.3583,4.4972,2.4032,4.9851
3.0616,6.7472,8.0602,4.6338,1.7353,5.1992,8.4271,10.1162
7.6041,9.2474,10.0260,7.0726,6.7703,5.7629,6.8772,9.7546
9.0087,12.0816,10.8235,7.8520,8.0671,4.8125,10.5111,9.2538
8.3757,11.5664,12.4336,12.8843,8.3939,10.0200,11.9995,11.4223
9.2944,13.2704,7.9993,12.7907,8.4165,7.3663,11.5464,11.8125
6.2230,11.5356,10.9268,11.0681,7.7971,7.6650,10.9459,10.2671
8.2908,11.7716,10.7761,12.8055,5.4893,3.8398,13.2478,11.7314
5.1763,9.8729,7.3177,9.3778,1.9817,3.4798,7.4035,9.8952
3.1922,5.6231,7.9778,7.3290,2.9502,2.2715,10.4122,5.0172
4.2236,6.7213,5.2928,5.4360,-1.9407,1.3862,5.5040,5.9359
0.5084,2.4654,6.3718,1.8065,-2.8135,-1.4102,3.2263,5.3785
-1.4004,2.8001,4.2264,2.9592,1.1067,1.7933,2.2061,4.3456
-2.3349,0.5509,-0.6987,-2.7467,0.7605,-0.8953,3.7949,4.2978
0.1967,1.1693,-2.0931,-4.0945,-0.0840,-2.5096,-2.9821,-2.8447
-3.4855,-3.6046,-3.8495,-7.5764,-2.3552,-0.4256,-4.7689,1.1481
-0.0179,-5.6163,-6.2770,-6.7046,-2.0452,-0.9318,-5.9806,-5.3796
-7.0992,-7.0554,-7.1058,-8.7274,-2.6151,-1.9801,-6.7022,-7.6391
-2.9089,-9.4046,-10.1816,-10.6142,-6.2715,-1.8345,-11.2685,-8.1892
-6.5882,-9.4634,-12.1100,-12.8666,-6.8230,-6.0692,-10.4077,-11.3143
-8.2447,-14.3494,-10.4376,-13.6559,-6.4223,-7.5802,-9.2531,-11.1949
-9.6226,-14.0813,-10.8494,-11.0971,-6.4475,-10.2433,-12.2737,-14.4809
-8.2413,-13.8214,-12.8028,-11.7549,-9.6229,-7.7629,-12.8255,-12.7446
-8.1755,-9.5920,-9.4152,-8.8406,-7.3308,-8.1890,-12.3055,-9.4499
-5.0252,-6.3957,-10.2785,-8.3740,-9.8967,-7.6557,-8.1851,-9.6185
-4.5118,-6.4059,-7.0582,-4.0236,-3.8816,-7.7278,-8.2737,-6.8225
-2.1578,-3.4308,-4.0263,0.6605,-3.5402,-0.1677,-1.3986,-3.4553
-0.6286,0.0108,-3.0447,2.5738,0.6431,-1.6594,1.6336,0.4895
1.8393,4.4067,-0.1706,3.7979,1.9209,1.4056,1.7317,-1.1363
3.8759,3.4374,0.2254,7.0427,5.6877,4.2446,3.3969,4.2910
1.7001,6.6004,2.1594,7.9068,2.9779,2.4947,6.3354,4.3872
2.4594,8.3439,3.1600,9.1940,5.0217,1.8400,7.0949,5.7027
5.2942,7.5905,2.9496,8.9238,2.8593,0.0926,4.2942,7.0931
3.8096,6.5849,4.0663,8.7885,1.9524,3.2713,4.3348,3.3334
2.5507,6.9912,2.0336,8.4869,0.8739,0.3319,2.5530,3.0176
2.2252,0.5597,3.5086,5.4553,-0.8248,4.8346,4.5532,1.0364
2.3149,4.8404,3.6478,3.9622,0.2198,-1.2506,4.4709,2.6472
0.8376,2.1969,3.5008,1.8023,0.4635,-0.8247,1.1531,5.1736
0.5279,-0.0963,3.3125,-0.1952,1.6202,0.4103,2.3343,2.8362
2.0970,2.9104,3.3207,-1.3422,2.2231,2.4611,0.8551,0.8658
0.3396,3.5980,3.7779,-1.0134,3.9755,2.0732,1.2671,1.8868
2.1767,0.5229,3.8911,-4.3081,4.4290,3.9623,2.9426,-0.1157
-1.5563,1.1080,0.9988,-3.8359,1.1578,1.2658,0.2234,-0.3641
1.6679,0.8537,-0.5232,-6.0218,3.1407,-0.2348,-0.1770,0.8574
-0.2309,-0.8884,-0.9768,-10.2033,-1.2779,-2.1957,-3.3425,-2.6624
-1.6160,-1.5401,-0.7308,-7.0175,-0.1182,-4.3354,-1.7195,-0.3310
-1.3514,-3.6331,-0.8844,-6.9772,-1.3972,-3.1039,-2.8535,-2.8938
-0.7035,-4.7774,-1.5363,-9.2276,-6.0182,-3.6027,-4.1451,-2.9233
-1.4616,-6.7050,-1.9611,-5.9664,-3.0979,-4.1845,-2.9406,-3.0746
-4.8925,-3.3355,0.0473,-6.1014,-3.2023,-0.6344,-1.3090,-0.4201
-2.6497,-2.2650,2.0621,-2.3749,-2.1660,0.8142,-1.1446,1.2525
0.0857,4.6197,3.9157,-1.8032,2.9521,0.4236,-0.1187,2.5982
2.8957,3.5470,3.4191,0.0961,2.0196,0.3092,6.8866,5.0254
5.2522,6.1912,4.6798,4.7251,3.5905,3.9500,5.0565,5.6883
4.5327,8.4786,4.5990,7.2143,6.0961,5.0828,7.1535,8.1120
6.4008,8.6031,6.1598,8.3104,7.3568,5.3427,9.3790,7.3559
4.7857,11.1242,4.6299,7.9387,5.5753,4.7412,12.9222,7.6320
4.1667,6.8973,5.9565,9.2005,6.2355,3.5057,4.7887,6.2434
1.6773,6.7387,1.1946,9.6201,3.4869,2.1106,5.7858,4.4253
0.8745,3.5451,1.8182,8.0037,-2.5205,-0.2065,2.1691,2.1968
-1.2898,0.7352,1.1419,6.7777,-1.7961,-0.6895,0.4536,1.9633
-2.0496,-0.0892,-0.7242,3.6517,-3.1357,-1.7523,-1.6661,1.3801
-0.0225,-0.9194,1.4230,4.4103,-2.2799,-4.3649,-3.8696,-0.4245
-3.7296,-2.9605,-3.5807,-1.1808,-7.0886,-1.2447,-3.5507,-5.3736
1.1732,-4.6083,-6.9590,-0.7591,0.9011,-4.3925,-6.7720,-2.6265
-2.4125,-6.8280,-6.8158,-1.7570,-1.7781,-5.0014,-4.0840,-5.9814
-3.3109,-5.9943,-10.4495,-4.7788,-2.1643,-1.8164,-6.3583,-5.5397
-5.4835,-9.3514,-8.9176,-7.6573,-0.8084,-3.8069,-6.8215,-8.8144
-3.9618,-7.2518,-10.9321,-9.8076,0.2634,-2.7702,-9.2580,-8.3458
-6.8403,-9.5487,-9.0064,-8.8253,-3.0397,-7.9513,-10.2231,-9.2018
-6.7555,-12.9501,-11.6155,-13.4514,-4.2358,-3.5704,-10.2010,-12.8592
-3.8450,-11.9075,-10.9794,-13.1481,-6.6890,-5.8766,-12.9676,-10.3091
-8.1353,-12.6156,-11.2663,-11.9893,-7.8963,-9.9347,-11.7544,-9.1985
-5.9479,-10.2430,-6.6378,-8.4932,-8.4779,-9.9824,-11.7353,-10.7079
-7.6856,-7.0624,-8.0717,-7.9962,-8.1936,-4.4461,-10.1649,-6.7888
-4.9433,-9.4080,-2.6527,-7.5781,-6.2814,-6.3569,-9.5789,-6.6987
0.0583,-3.3010,-1.5884,-3.6601,-4.8521,-4.0776,-1.3683,-2.1029
-0.9405,-0.2402,0.7231,-0.9215,-0.1138,-3.3991,-1.0298,-3.3279
5.3166,4.4806,3.3628,2.1300,0.2993,2.3001,5.1224,7.0055
5.9524,6.9150,5.9923,7.5943,5.5372,4.9093,8.0173,8.6573
5.7871,7.9451,4.6984,6.5083,6.9000,8.0277,6.9001,8.4021
8.6204,10.2432,8.8278,12.7629,7.9846,5.6656,8.8133,7.4878
9.4500,10.2933,11.5807,12.6353,6.9008,5.4036,15.0581,11.6494
8.6179,13.0577,10.7309,13.3293,11.5003,7.5615,13.8479,9.0556
4.5832,10.7957,8.6834,10.6225,7.6992,7.1691,10.5850,11.2996
4.8861,12.5241,10.3008,10.1545,2.4790,1.9891,10.0584,10.2897
4.6410,8.3009,12.2387,6.8655,3.6014,4.8744,7.6125,7.1466
4.0843,6.0317,10.6670,6.5665,1.6688,2.6371,8.1036,9.1366
4.5191,3.5990,7.6921,6.2406,0.8659,4.0253,5.3651,7.6492
3.4190,2.0138,8.0997,5.4739,0.5646,2.4693,2.4557,6.9679
0.7723,1.1935,4.9031,-0.1703,3.5707,-0.8610,2.5779,4.5736
2.8758,2.7172,1.5496,-1.1317,2.1293,2.9234,3.5204,1.3655
2.5188,1.6269,1.2299,-2.8796,4.4507,4.5892,0.4846,3.6480
1.4255,-3.2002,3.3443,-6.7505,3.7836,0.9523,0.4849,0.1802
0.8835,-1.3726,-1.1012,-5.6169,3.0628,0.4200,-2.8738,-3.3464
-1.0085,-5.3834,-2.7228,-9.1570,-2.0254,-1.0111,-4.4040,-1.2024
-3.0985,-6.2266,-4.3232,-9.5092,-1.9774,-7.0397,-3.8313,-1.9620
-5.1893,-5.4130,-2.2406,-10.4783,-3.5372,-1.9789,-6.2842,-6.7173
-8.4102,-7.2364,-3.4636,-10.8988,-6.4991,-7.1398,-7.6431,-4.3899
-5.4762,-8.9405,-2.8788,-8.9175,-7.4861,-5.5698,-6.5443,-7.7258
-5.3098,-8.9882,-6.2276,-7.7233,-3.5683,-6.1126,-6.5778,-7.8694
-4.0683,-9.2341,-4.8559,-5.8571,-4.4589,-2.9137,-3.8366,-6.9521
-4.7717,-4.8896,-6.5302,-3.8785,-2.0461,-2.3910,-4.8680,-1.7226
-2.6445,-1.6800,-0.8078,0.3858,-2.1590,-1.2782,-2.7401,-3.2659
2.3101,-0.4807,-3.5416,5.0018,-0.8010,-0.3124,-2.0294,1.0252
2.0719,2.7696,-0.4064,5.0265,1.6453,3.6963,0.9359,0.7407
4.0054,4.4173,-1.6290,8.0909,3.0514,0.4272,4.1042,1.9666
3.2442,4.5533,-0.5019,5.6515,1.5549,4.1201,5.0017,4.5971
2.8701,3.7713,-0.8994,8.4300,2.3120,0.6782,4.2276,2.2171
3.4074,4.2530,-0.9118,6.3539,-1.5328,2.8784,-0.6913,1.3928
0.1658,3.5237,-1.3950,5.0352,-2.1817,-0.2596,2.5263,2.6007
0.0200,-0.0709,-2.1040,4.9648,-0.8312,-0.8714,-3.0320,2.1219
-1.6910,2.4377,-0.7234,6.3942,-1.8280,-2.6107,0.0235,-0.3566
-2.2161,-0.8770,-4.2366,4.3939,-3.6316,-5.6723,-2.6678,-3.0983
-2.2709,-1.5092,-2.7279,1.6171,-4.3051,-4.0696,-1.5615,-3.3812
-1.4701,-1.0813,-1.5864,-2.7828,-3.6375,-1.0878,-4.8747,-2.7562
-2.4135,-2.2999,-4.4445,-2.4996,-1.8183,-1.0084,-1.2603,-2.5357
0.2364,-1.7483,-4.9620,-3.4325,0.4093,1.2140,-5.3754,-4.6598
-3.1355,-3.3929,-4.4209,-5.2227,1.1515,0.3640,-4.4736,-2.3864
-2.4778,-5.5332,-2.4758,-9.7110,-1.1885,-1.8938,-5.4367,-3.8113
-3.4863,-4.9474,-4.0654,-9.5042,-2.8800,-2.3438,-7.1680,-7.1101
-1.3828,-8.0161,-5.1283,-9.1311,-1.7881,-2.0354,-4.9829,-6.5181
-3.8845,-6.6760,-3.3436,-8.6078,-4.5139,-6.7496,-2.7940,-6.2593
-2.9339,-6.9309,-5.1223,-12.4764,-4.8577,-1.5701,-1.4524,-5.5620
-6.4937,-6.5550,-1.4321,-8.5110,-2.3017,-3.6270,-4.6437,-1.9555
-3.0136,-5.0212,-0.3871,-6.4423,-2.4664,-1.8666,-1.7392,-3.0570
-0.5903,-5.4866,0.3910,-3.1421,-2.0556,-4.6635,-0.9984,-2.6077
0.2066,-0.7288,1.7364,-0.6553,-2.0900,1.6848,2.0148,1.5974
3.9815,3.3169,3.9268,2.1683,2.6514,5.6816,3.6550,3.6401
3.9072,6.4890,8.2402,3.0952,6.4648,2.8894,7.3275,7.5221
8.7942,7.4201,11.1746,4.1841,6.4622,8.1827,10.3391,10.4037
11.5674,12.9160,9.8023,8.7255,10.4922,8.4671,10.5106,13.1921
8.2958,10.9204,12.2840,12.4315,10.9329,6.6771,12.2702,12.3501
8.1370,13.9550,8.6631,13.8838,11.0841,9.3278,12.4131,14.9592
10.2797,12.5657,10.4948,12.9633,7.8586,8.6512,13.0331,13.1555
9.2741,9.6940,10.3675,11.9468,6.5956,4.8128,8.8421,9.3800
4.6693,11.6128,7.6797,10.6936,5.9990,5.6265,8.6025,11.9946
3.3460,5.2358,5.9936,7.6678,2.8920,-0.2792,9.6184,7.2409
2.2274,6.4711,4.5978,6.3804,0.2315,-1.2588,6.5944,3.5956
-0.4518,4.7702,4.1769,6.9667,-0.4108,0.4669,5.1120,5.5676
-0.6657,0.5820,1.5859,0.8380,0.3558,0.0360,1.5284,4.6084
-1.5062,2.0887,-3.3573,2.4222,-1.9358,-1.0749,0.4815,-0.0495
-1.8640,-1.9630,-5.0479,-2.7349,-0.2128,1.2165,0.0116,-2.2472
-1.6169,-2.8363,-4.6489,-2.4749,1.3828,0.5343,-0.7479,-3.3468
-2.2988,-4.7018,-4.9130,-8.6857,-4.2702,0.3039,-7.7757,-3.7762
-1.6505,-7.2277,-11.5196,-7.6231,0.0808,-2.4057,-8.7235,-4.8336
-6.9511,-7.7336,-9.7938,-11.2293,-2.1941,-2.9738,-6.7157,-7.8241
-5.4283,-9.4731,-11.2035,-13.4257,-6.4041,-6.3830,-10.8565,-10.2886
-8.4206,-14.5477,-9.2892,-11.5697,-6.5857,-4.3200,-12.8010,-9.5464
-8.8794,-10.5443,-12.3712,-10.2795,-8.5838,-9.8073,-14.3820,-12.9700
-7.8278,-14.7134,-11.0219,-12.1965,-7.1488,-5.8358,-13.2190,-10.8401
-9.8032,-9.4686,-10.5464,-11.5636,-6.9915,-8.4132,-13.4818,-11.8103
-6.1066,-7.2716,-12.5270,-7.1839,-9.1257,-9.0889,-6.3962,-8.8863
-4.4335,-7.8857,-6.2856,-4.4263,-3.9899,-2.8186,-7.0686,-7.2053
-1.6446,-3.7938,-4.9337,-0.4719,-2.6428,-2.1455,-4.2551,-4.2520
0.3506,-1.7528,-2.2318,3.1190,0.3063,1.4588,-0.3844,-1.8326
5.6077,2.3415,5.0366,4.3274,1.2003,4.1283,2.7900,3.3638
2.4576,4.3664,-2.1262,9.4401,6.3293,4.2140,4.8330,2.3148
3.4689,7.4124,5.0411,8.6042,5.8497,3.4012,6.3999,3.6791
3.5469,8.8465,3.0377,8.6625,2.9706,5.5439,4.5065,8.6342
3.3461,8.9324,4.5004,6.9948,1.2766,3.2797,5.0564,6.9699
2.5972,5.4573,4.2632,8.6410,1.6113,3.2186,6.2782,1.5470
4.6102,5.1758,3.7202,7.6642,1.8015,-2.0809,3.7455,3.6887
4.3283,2.0894,3.3906,8.3858,0.8040,1.1142,3.9319,1.2216
0.9374,2.6148,4.5694,6.1797,2.1206,-0.7170,4.0691,2.0449
0.3987,4.6253,1.6093,2.1160,1.7423,3.0374,4.3558,-1.5298
2.4025,5.0731,4.8006,2.4636,2.7127,2.1930,0.3505,2.8116
0.9749,0.2921,2.7891,1.4910,2.5867,2.4562,3.9481,1.1631
2.7566,0.6488,1.3637,1.0394,0.6945,3.5079,2.2647,2.7052
1.8687,0.6895,1.9043,-1.6376,2.7502,1.5461,3.1773,-0.3216
-1.2760,0.0990,3.8591,-3.4651,4.3239,5.1686,2.4891,1.4480
2.4454,-2.7791,0.4786,-5.9837,1.7603,4.8246,2.6861,-0.3482
1.7540,-2.2247,1.1239,-6.6681,1.2562,1.0910,1.1286,1.3514
-2.9192,-4.7108,-1.0964,-6.1257,-1.4781,1.3856,0.0199,0.1170
-3.4070,-4.7680,0.7804,-10.1925,-3.8715,-3.1805,-0.6216,-1.6091
-2.7729,-4.0711,0.6469,-8.2610,-3.3363,-4.3469,-2.6146,-3.5416
-2.4815,-4.2924,2.7560,-7.7556,-2.7738,-3.1760,-2.6088,0.3210
-1.1434,-3.6210,0.4682,-4.2479,-3.4830,-1.8471,-0.2702,-3.9090
2.2849,-1.1645,2.7930,-0.6761,-1.3815,-1.6189,1.1759,-2.0276
0.7575,1.2307,3.1703,-0.8019,-0.4834,1.7325,1.6321,1.9700
1.6591,3.2558,6.1991,-0.7997,4.6790,3.4597,4.7854,7.5593
2.4067,5.6182,4.2211,4.6810,4.3584,3.3026,5.9538,5.7029
4.5249,10.0494,7.1065,8.7701,8.1617,6.7607,6.0178,7.0238
6.0710,9.3791,5.9149,9.7134,8.6216,7.6237,9.7984,5.6999
8.6106,8.1384,5.8063,10.3570,5.6662,6.0450,7.7114,9.0475
4.3076,8.8767,5.2345,9.3804,2.9732,6.2149,9.7285,8.0852
4.1230,5.9460,4.2518,7.2976,-0.4384,0.8644,2.6728,6.2947
2.2347,6.4185,2.1833,8.8440,-1.4612,1.4488,2.3953,2.2866
2.5203,3.2697,1.0123,5.2525,-3.0627,-2.7574,1.3107,0.2017
3.2046,0.6675,1.3672,7.9330,-0.2252,-3.9640,1.1203,-2.5255
-2.3993,-0.1923,-1.1384,3.5085,-2.8252,-3.9454,-1.5820,-2.0554
-3.0396,-4.6729,-2.8017,-0.2875,-2.5669,-4.5644,-3.0230,-5.1094
-1.2091,-5.2598,-6.1362,-2.4075,-6.2530,-3.7444,-6.2512,-6.3264
-2.1296,-6.5094,-8.0064,-3.6692,-4.3716,-2.8959,-7.2396,-6.1397
-0.8181,-5.6552,-6.3521,-5.8594,-1.0570,-1.1318,-5.9571,-7.1746
-3.3201,-4.4955,-7.4826,-5.6783,-2.1506,-3.0625,-9.5013,-8.2621
-5.5512,-5.0450,-7.4735,-8.7356,-3.4729,-5.6305,-9.3565,-7.8591
-5.0908,-8.7153,-11.2854,-11.4769,-3.4986,-2.6357,-8.9210,-9.5538
-5.2754,-10.0125,-11.1355,-8.4813,-3.2053,-6.9147,-12.1058,-11.0645
-6.4544,-14.1453,-13.2635,-11.6190,-7.2166,-6.9731,-8.8135,-10.9470
-7.2303,-12.3014,-10.9017,-10.2397,-7.5800,-7.0142,-9.3815,-12.7047
-6.0718,-11.9035,-7.7513,-11.2621,-7.4753,-7.4648,-12.8030,-10.2880
-4.8769,-10.0043,-8.2896,-8.0212,-3.3663,-5.3132,-10.2276,-8.6032
-2.8175,-6.8475,-4.4408,-5.6593,-8.3999,-4.5323,-9.8428,-8.6687
-1.6248,-4.1817,-3.0954,-6.0291,-1.8015,-4.1183,-4.5512,-1.8838
-0.2507,-2.9689,0.4861,3.0229,-0.1722,3.2678,1.1496,-1.3222
2.8180,4.5954,1.0881,5.1306,3.6765,3.1178,2.7565,3.5128
6.7005,4.9861,5.5294,5.5302,4.2648,5.0298,7.1053,8.1608
5.4054,9.4319,3.1032,6.9125,6.8810,8.4003,6.5456,10.2176
8.2248,13.8329,8.9658,10.8711,8.8313,8.1384,11.6429,10.4974
7.4012,10.1083,7.8673,11.5230,12.3534,8.2829,10.3847,10.6736
7.7283,7.6483,12.6133,12.2265,8.0971,10.6233,11.2398,12.6428
8.8562,10.3348,11.9573,11.6043,4.3869,5.2464,10.4930,11.6444
6.2635,11.3238,11.0795,11.1388,3.7102,3.8692,7.7650,8.7448
5.0819,11.3294,11.9640,11.1862,2.5720,3.4270,6.8291,7.3664
2.1562,5.2500,7.3733,8.2057,-0.1127,4.1880,8.9068,4.3466
4.7075,6.6147,10.4061,3.9256,1.8924,0.1278,7.0393,6.6719
4.1207,4.0205,8.0709,5.5736,3.6739,-0.3737,7.0793,5.3801
6.0202,3.4107,5.0980,3.9514,1.0111,2.0417,5.0473,6.2646
1.8438,6.2831,5.8088,4.1447,4.7241,0.7005,3.7032,4.0273
1.9317,-1.3906,0.9571,-4.3379,3.7306,2.3617,-0.4079,4.1825
0.9599,-0.4478,-0.2368,-4.2925,1.1915,3.0466,0.1802,-0.4603
1.6285,-2.0136,-1.6031,-9.6271,0.7897,-0.3342,-1.3028,0.4455
-2.4023,-3.0301,-3.1512,-7.2413,1.6506,-2.8871,-0.3008,-4.0238
-3.3687,-6.2998,-5.4583,-10.0385,-1.5901,-2.5865,-4.0806,-3.9447
-4.1722,-7.3692,-3.2622,-6.9152,-4.4727,-3.1921,-4.3513,-8.8435
-5.6389,-9.1691,-6.2908,-10.8767,-6.1443,-8.3302,-6.7323,-7.2759
-6.7903,-8.1340,-5.6782,-11.4407,-6.2135,-5.0981,-8.9297,-10.8398
-5.3302,-8.1662,-6.8445,-8.1068,-6.7502,-4.7566,-7.1230,-7.6994
-2.8652,-5.0741,-8.0302,-8.2625,-7.9572,-3.3690,-5.6521,-5.3459
-4.3963,-4.3652,-3.8502,-1.6591,0.0632,-1.1724,-5.5869,-4.9596
-0.8235,-0.7976,-5.8915,-3.1911,-0.6929,2.3772,-2.6722,-3.6713
-0.3198,0.9562,-1.8929,2.5641,1.6251,0.4937,-0.3864,1.1914
3.9238,4.6555,-2.7840,1.6999,2.4126,2.6639,3.9878,1.4242
0.6984,4.2249,2.9979,6.1163,2.1347,2.6127,-0.4640,1.9227
2.3633,2.2310,1.7484,10.2019,2.8724,3.1542,4.8604,3.1145
3.3912,6.6392,0.5152,8.7343,-0.0723,4.6261,1.3819,6.7421
4.3483,2.6414,1.8956,6.7048,4.4156,-1.0175,-0.0581,3.7303
0.8412,1.8801,-1.8557,7.2038,-2.3534,-1.7932,2.6715,2.6454
-0.9570,0.6712,-0.4664,6.1009,-3.3855,0.2282,0.8237,0.3791
1.8242,2.3829,-1.6737,5.3153,-3.3941,-1.2037,0.5581,-1.0739
-3.7363,-3.9326,-2.1832,0.9186,-1.1117,-3.5885,-0.9151,-5.7102
-5.1054,3.1692,-1.1502,2.1415,-2.7567,-1.4969,0.4745,-3.6338
-1.1433,-0.5595,-2.3146,-4.5403,-3.9506,-1.5846,-2.0379,-3.5969
-2.4485,-2.3148,-3.2416,-3.1501,0.6231,0.9920,-3.2518,-5.8294
-3.1791,-3.2603,-6.3674,-4.6175,0.5390,-0.4457,-2.6636,-4.9141
-0.7310,-3.3953,-5.5152,-4.5360,0.5667,1.2975,-1.6057,-6.4422
-1.8318,-3.8329,-4.4294,-6.9114,0.6299,3.5193,-5.1087,-3.9971
-3.6728,-4.5218,-4.2165,-10.2771,2.4418,-0.2526,-5.5144,-3.3084
-5.4737,-5.4671,-6.0268,-10.5125,1.0878,-2.1158,-5.5881,-3.4645
-2.8707,-6.7045,-0.4519,-9.1142,-4.3086,-2.1949,-8.6600,-4.8810
-3.5064,-7.1771,-1.1942,-9.3008,-1.6445,-4.6282,-5.2456,-6.8978
-4.4142,-6.4698,-1.5509,-9.1365,-3.7148,-0.7076,-7.6186,-7.6875
-0.6443,-5.1208,-0.8919,-7.3781,-2.9585,-3.4370,-3.3346,-6.0495
-3.5299,-0.9632,0.5344,-3.3723,-4.8310,-2.7020,-0.0486,-3.2500
-2.2051,0.9846,1.5664,-2.4711,-0.4377,-1.4356,0.5512,-0.0668
1.3454,-1.2330,5.3731,1.1623,1.1151,3.9801,6.6839,3.9286
4.6148,7.2331,7.8246,7.5501,6.1129,6.1715,4.8442,5.5137
7.0452,9.2537,7.4685,4.9106,8.6323,6.2796,11.3198,10.0413
7.7572,10.9894,11.2595,6.5373,5.3538,9.3302,12.3910,11.0298
