Fz,Cz,Pz,Oz,F3,F4,C3,C4
-3.907017720991709631e+00,-2.652783976709539804e+00,-2.623206232848223962e+00,-2.535811130990182516e+00,-2.425660146051976884e+00,-2.758127405451306302e+00,-3.144859115828039897e+00,-2.885618920641568330e+00
-5.699381854252448143e+00,-5.055023042367078112e+00,-4.903906450734430322e+00,-4.582969840164597741e+00,-5.741508930353760753e+00,-5.264489166742346349e+00,-5.750947173624798126e+00,-4.909126007120322654e+00
-5.317106074118533421e+00,-6.245231869985957474e+00,-5.342434790466453975e+00,-5.995843972122960608e+00,-6.376270460934195583e+00,-6.070762009912559876e+00,-5.899049016398140388e+00,-5.467108719355266544e+00
-4.880903863703167644e+00,-4.253983683698427498e+00,-4.608818492245682741e+00,-4.531343457347308146e+00,-5.343550210018197077e+00,-5.422123256449739692e+00,-5.123666413453343615e+00,-4.470995913126536436e+00
-6.079736767587611723e+00,-6.001723390977161010e+00,-5.576227854448660537e+00,-5.633145040775763057e+00,-5.593824685388439910e+00,-5.468258255065197027e+00,-6.218929343848431657e+00,-5.910368041348829315e+00
-8.557894163695118905e+00,-8.215284977041068970e+00,-7.967545871817716119e+00,-8.238996540762451914e+00,-9.715238006869308052e+00,-7.837079510694564988e+00,-8.726717018505524948e+00,-8.223615611993917440e+00
-9.999779001383227950e+00,-9.728401363542181102e+00,-8.705526002219432513e+00,-8.850694555786089879e+00,-9.987236091139287453e+00,-8.776692079554466730e+00,-9.301958752220064852e+00,-9.612119511446026721e+00
-7.420891303029561570e+00,-7.278810241663149050e+00,-6.701422659330514620e+00,-6.220507368147669247e+00,-6.639458342916235267e+00,-7.477240649437063347e+00,-7.575989502818345045e+00,-7.106772501623510152e+00
-5.384408804349641642e+00,-4.648611329502418954e+00,-5.457748352519304902e+00,-4.236859719744379582e+00,-5.332352551842149957e+00,-5.445845848799003797e+00,-5.787774592967884324e+00,-5.562503374676057710e+00
-5.379220667531773081e+00,-5.190041200964659041e+00,-5.122764995317791836e+00,-4.735612687595828874e+00,-5.747980060575308414e+00,-5.278467631600604726e+00,-4.654508503531712194e+00,-5.425941377088175699e+00
-3.946384179026759309e+00,-3.799393581696029809e+00,-3.963223750332267148e+00,-4.035670476974551946e+00,-4.227188994407839573e+00,-4.481718279406649685e+00,-4.318898835885516263e+00,-4.915436894768514975e+00
1.033935678706315309e-01,7.108661661559237399e-02,-5.428850906753511785e-01,7.478216599913766194e-01,2.023636982017371772e-02,1.325697586663125878e-02,-4.120589607603980520e-02,-9.057396432525899321e-02
4.384123820966054019e+00,4.019882916435694398e+00,4.235886791505803828e+00,3.794425715668531929e+00,4.468451173526959863e+00,4.121850385576642850e+00,4.006832210225187652e+00,4.216410527587137302e+00
5.146878787316399695e+00,5.520926351544384048e+00,5.865065999076256809e+00,4.698714556676095278e+00,5.968035176620478666e+00,4.595601324088865347e+00,5.416757655007121031e+00,5.235731842755461329e+00
5.683596668777545879e+00,5.032524276124467733e+00,5.367267921590621604e+00,4.244673986577403468e+00,5.626182678273421445e+00,5.224516064418401662e+00,5.825741463204221482e+00,5.936085996571614842e+00
7.820375378507200992e+00,6.465509403212826633e+00,7.483517194625464164e+00,7.043531811404894150e+00,7.296908464759945367e+00,7.061209083762397754e+00,7.394853257007278913e+00,6.954083072487216910e+00
9.240446639589350752e+00,8.981225027632541824e+00,9.265115496859952060e+00,9.126291141132773177e+00,9.922540020124049676e+00,8.951118598369470547e+00,9.000884479046668218e+00,9.294970464916310959e+00
8.431109529831081417e+00,8.605409373812069163e+00,8.344027360891548284e+00,8.800236785344122126e+00,8.662058099758882079e+00,8.310249090733494270e+00,8.259824442014664925e+00,8.305962522806325410e+00
6.312600382669036669e+00,5.832547796943552854e+00,5.704426713046286679e+00,4.976390808421229828e+00,5.781492586875325301e+00,5.090877109070603090e+00,5.825967746990568408e+00,5.558730367640656311e+00
4.953965949133601221e+00,4.386492824483193331e+00,4.471757430045649961e+00,5.029756779609066975e+00,4.650332473230984753e+00,4.764027682997166835e+00,5.009425481502822741e+00,5.065088476333663436e+00
6.464376995412557392e+00,5.678480685225022029e+00,5.500339536984944822e+00,5.709790299122667001e+00,5.706927198395794321e+00,5.949474668449775017e+00,5.625991365077804396e+00,6.155926583770328087e+00
5.403572488305174559e+00,5.174950562399011744e+00,5.714299671282089932e+00,5.434501012617912963e+00,5.345770488060955117e+00,5.490561736428859696e+00,5.871233928792525703e+00,4.921467199757493916e+00
3.454172742520674078e+00,2.635960569522606267e+00,3.286779362940698945e+00,2.134178695484800770e+00,2.669619279708556281e+00,2.980956580204079387e+00,2.739531417192424545e+00,2.327249022899779529e+00
2.007943074732793320e+00,1.165617291285525825e+00,1.592630364315943625e+00,1.932177091215469877e+00,1.982414797709348697e+00,1.796808729333304822e+00,2.399100585944694775e+00,1.087242473157846057e+00
3.563224048956138201e+00,2.778471273784102635e+00,3.763973005251873172e+00,3.142601824031866720e+00,2.956437660416513680e+00,3.050467105122123712e+00,3.938537920106802481e+00,3.293717320012574667e+00
4.585115048996235565e+00,3.265782949684012504e+00,4.143901854389945960e+00,3.441519254189048471e+00,2.918809571872687414e+00,3.747821329761104270e+00,3.876695041958560850e+00,3.831093030607373606e+00
1.725362924161158773e+00,1.362851982733118694e+00,2.054461339481075566e+00,1.332253790041511454e+00,1.196672228551559858e+00,1.624382757539842181e+00,1.749834647765247553e+00,1.158846020891947326e+00
-8.161753737769548156e-01,-1.005172709785513652e+00,-2.175386103162745277e-01,-1.418731017556201124e+00,-1.048503002008335239e+00,-1.067899812442398177e+00,-1.139656069101499636e+00,-1.601738153112595819e+00
-6.771743898632168746e-01,-1.245305356387580220e+00,-1.422441366363613735e-02,-1.252821973096624353e+00,-1.120782004575400670e+00,-8.803946178460275718e-01,-5.772243912944619026e-01,-1.570846903237373970e+00
-3.851706906687226706e-01,-1.181213830343790683e+00,-2.253302485854834503e-01,-1.009679981847830366e+00,-4.581784590035128391e-01,-8.781821478733193853e-01,-8.457888536557021109e-01,-1.072185929936116056e+00
-3.654173699221578087e+00,-3.524736110976657955e+00,-2.464710950989970062e+00,-3.862203228109500674e+00,-3.733400391655593342e+00,-3.510566972868522928e+00,-3.617970593700322368e+00,-3.565371306870569690e+00
-6.220098821464238981e+00,-6.858179505344629945e+00,-6.013640609282656868e+00,-6.041741717478267049e+00,-6.463125699761743448e+00,-6.209222245675019458e+00,-6.529752932021991363e+00,-7.495603230218931046e+00
-6.829675203929376437e+00,-7.039851439576645831e+00,-6.187591047431804547e+00,-5.998799352920422656e+00,-6.926120148054513592e+00,-6.635272421921128760e+00,-6.771180732902037924e+00,-7.122739221439440271e+00
-4.649413839965876427e+00,-5.158104550957347989e+00,-4.982655551416572237e+00,-4.754446239509644734e+00,-5.186180505029172494e+00,-4.573309205339290529e+00,-5.006688299034371958e+00,-4.737104541159461668e+00
-5.555424443444631599e+00,-4.806703146224558409e+00,-3.979703184165954255e+00,-4.224273614126473397e+00,-5.190903412885768731e+00,-4.481685905004968440e+00,-4.446972658682613933e+00,-4.981964887506379114e+00
-5.955185966471706394e+00,-5.788912457844915593e+00,-5.435470726589821666e+00,-5.309950726881207395e+00,-5.762991476615173525e+00,-5.483393545990720597e+00,-5.856495733397108161e+00,-5.188501766353308398e+00
-4.695497438174546900e+00,-3.839095576317287151e+00,-3.910647310000421317e+00,-3.681617152873469134e+00,-4.369678271081916421e+00,-4.028558497399260752e+00,-3.598687330460448308e+00,-3.741044428946064038e+00
-5.892302416308279334e-01,1.830058984332334215e-01,-8.410192910184841608e-01,-2.287486383668947409e-01,-1.674195083850888166e-01,-3.241565771969516785e-01,-7.057607755948500650e-01,-2.450527307108142372e-01
1.994981694974972575e+00,1.755309297848222094e+00,1.576850043977235272e+00,1.855054277505823190e+00,2.044253947955206652e+00,1.514281287205601512e+00,2.405692567641786628e+00,2.410922605469489888e+00
1.374185319523206550e+00,1.771710115367845173e+00,1.631364663048658237e+00,1.881468688273936429e+00,1.408203380553687767e+00,1.582303896243020036e+00,1.107577954512872997e+00,2.103871310610044176e+00
1.321540472100854791e+00,1.724662070774584555e+00,1.259020071707361410e+00,1.516568317023472723e+00,2.024230935047270918e+00,1.510732480680805789e+00,1.390863436265861397e+00,1.935633121459036543e+00
3.249805873362928477e+00,3.882120080588332911e+00,2.460193830736406184e+00,4.110020177371944250e+00,3.813530946815964384e+00,3.656561497503480584e+00,3.179321981632644789e+00,3.907412174258199311e+00
4.116549815957347036e+00,4.644427922141716181e+00,4.084942728903399711e+00,4.398309801094987925e+00,4.356736580948782134e+00,4.106154570376497226e+00,4.036891632205120040e+00,5.450274552628851410e+00
1.362361578613372703e+00,1.934291441907280973e+00,1.220506099383306342e+00,1.867787146250050379e+00,2.175401719887767982e+00,2.572344150839609878e+00,2.054378793491073552e+00,2.320881905147512025e+00
-7.387864027025436986e-01,-5.338524599118003033e-01,-7.900442859477662116e-01,4.343041651552886906e-02,-4.998195543637903859e-01,-6.040723662109839243e-01,-2.930618002758357821e-01,2.945707704481100864e-01
-6.533189081188400804e-01,-3.249952292107286672e-03,-1.107344203832210328e+00,6.734844009277002330e-02,-6.529609777584362007e-01,-5.684781546518989925e-01,-2.485637778768829409e-01,-1.189925580978757891e-01
1.176502862601707528e-01,1.132274749146569004e+00,-1.199261206803041019e-01,9.860312004391692531e-01,4.379958934971585061e-01,2.768662433187687455e-01,1.347144836801840440e-01,7.743061896817947654e-01
-1.217595515852170962e+00,-1.314876908955295631e+00,-1.160645491901949544e+00,-3.067993329073731013e-01,-1.227754595016371519e+00,-1.374043509550398001e+00,-1.102941395517807788e+00,-5.422989841041827574e-01
-3.355723294500013942e+00,-2.757076806487675835e+00,-3.784702853689293711e+00,-3.040981142907367207e+00,-3.479115604235420545e+00,-2.560227469766752861e+00,-3.512883177767816889e+00,-3.074205869257622847e+00
-2.233878584961423108e+00,-2.098077839580439807e+00,-3.151395055184631033e+00,-2.458648797770017769e+00,-3.191515792425277276e+00,-2.159713945479453834e+00,-3.057696138475267666e+00,-2.261057095942612616e+00
-6.522387898574349974e-01,-4.951380699491562121e-01,-6.320450305358440435e-01,-4.511679556194814200e-01,-7.092535590597663919e-01,-3.407837084430824781e-01,-9.755994143053045020e-01,-9.734140489901164095e-01
-6.587401144239404260e-01,-4.266076342817107792e-01,-2.048850213696141176e-01,-9.108777954801763332e-01,-4.834850619954191298e-01,-8.843920319269658048e-01,-7.846092664825075058e-01,-3.196352930433000172e-01
-2.864097684545567013e+00,-3.040021829273208187e+00,-2.867000725440082665e+00,-2.812238891399692076e+00,-3.031889889800364113e+00,-2.256459681677974949e+00,-2.708299064841984460e+00,-3.415880343078471881e+00
-3.593338105508161906e+00,-3.623963464420183023e+00,-3.563517767495853583e+00,-3.051603899586412982e+00,-2.791538829864176119e+00,-3.606032941120437929e+00,-4.029237476550414421e+00,-3.537211488412766336e+00
-2.313393368478951384e+00,-2.786853613285050546e+00,-1.431681151910619176e+00,-2.044615259556949560e+00,-1.993216958768948999e+00,-2.232413295577529766e+00,-2.119650967001442510e+00,-2.007924722270117979e+00
-2.265823372970076299e+00,-3.069093685350518630e+00,-1.891015652530143143e+00,-2.533286992094572199e+00,-1.956863691692483087e+00,-1.726216985246842306e+00,-1.676129153248743009e+00,-2.260005828503663938e+00
-4.496691679254835705e+00,-4.532730302905362940e+00,-4.292418582627638202e+00,-5.002359689387607666e+00,-4.593375519201162938e+00,-4.357794123198090119e+00,-4.220619249125898698e+00,-5.415068451151845430e+00
-5.744600174540835269e+00,-6.443953329479483294e+00,-6.108248862413278246e+00,-5.344838116399388994e+00,-5.634407718671813114e+00,-5.190633087467750428e+00,-6.050523195772329998e+00,-6.822840645023796391e+00
-4.013900251030572797e+00,-4.445204079543025877e+00,-3.966417495552676531e+00,-4.036503023765553699e+00,-4.586028441266022604e+00,-3.918795749283530583e+00,-4.439246742872389184e+00,-4.911056532239702399e+00
-2.050377664157599700e+00,-2.520234708406176249e+00,-1.603429770619472006e+00,-2.039492185663486001e+00,-2.876031251775913677e+00,-1.913559665917590191e+00,-1.657322276002808792e+00,-2.458108507107382934e+00
-1.382688304541287660e+00,-2.398582413201860497e+00,-1.218562022725502958e+00,-1.873894918992997205e+00,-2.034772609588097136e+00,-1.877507647775048749e+00,-2.332943200271988982e+00,-2.944546182667132417e+00
-9.864943930429177499e-01,-1.652638174346082289e+00,-1.362439235485409572e+00,-1.963624397933935617e+00,-1.246856313212729717e+00,-1.920769206182410649e+00,-8.944195096759062213e-01,-1.857741925366322544e+00
2.146819322540796104e+00,1.499262809294553467e+00,2.683794970784322942e+00,2.104352347199951012e+00,2.079102500733533088e+00,1.807263481842122044e+00,2.062879330955654567e+00,1.699887891137914497e+00
6.184778399550460826e+00,5.939198947547436269e+00,6.080937754188745714e+00,5.544637335138209444e+00,6.350325630018082812e+00,6.275605644384921078e+00,6.812515958412623363e+00,5.778535281866069795e+00
7.910179422333945887e+00,7.276585230584673880e+00,7.366198018754221977e+00,7.279193042617871257e+00,8.080731924105382546e+00,7.363942850855496935e+00,7.073049413037264088e+00,7.463896206545179268e+00
7.302823611969770923e+00,6.733606444699548277e+00,7.465184956126872606e+00,6.299691719543066171e+00,7.355058957052785118e+00,6.634665942801501792e+00,7.354323069810799751e+00,6.952258068154448800e+00
7.807899341504350943e+00,7.754521770355400356e+00,8.012473476585945775e+00,7.713181908541194787e+00,8.532936837468007241e+00,7.339101373378185578e+00,8.061119970278715741e+00,7.791411587463009880e+00
1.014357615336362173e+01,1.017814269585091580e+01,9.674279348032778003e+00,9.375948637165146593e+00,9.988216733532430780e+00,9.708415988727495005e+00,9.958146463140238325e+00,9.358653433396330712e+00
9.553922279657824035e+00,8.832100071270099662e+00,9.094956389855267886e+00,9.029583948271937999e+00,9.301353808921644983e+00,9.388769963771791183e+00,9.022189227830818226e+00,9.344160514317609412e+00
5.924470616540035373e+00,6.004515757875834581e+00,6.276937466169907331e+00,5.910625699264852706e+00,6.869509295041228647e+00,6.091907580231882946e+00,6.401797683175132647e+00,5.779842156702321709e+00
4.223113893950925402e+00,4.469770432857901099e+00,4.310986310375011676e+00,4.057580704211056322e+00,4.405920856746817549e+00,4.137549410395409133e+00,4.459911937386022984e+00,3.897179787727573785e+00
4.082738692806826997e+00,4.964300578637685035e+00,4.022123894259221899e+00,4.499258924751562638e+00,4.538833371544504836e+00,4.320488448295858319e+00,5.185662341754046167e+00,4.593228271724353107e+00
4.419693038436053101e+00,3.709990492585034438e+00,3.808266066120551852e+00,3.939541533885709601e+00,4.013383217479175258e+00,4.385235357043544724e+00,4.461323542490917227e+00,4.395040987935971977e+00
1.578095433492059829e+00,1.226320121672953123e+00,1.094894248146561111e+00,1.819406637188964115e+00,1.143285139893275071e+00,3.775001796759287487e-01,1.142060740056165979e+00,1.160908895242187988e+00
-8.985038235007656304e-01,-3.446385308314346418e-01,-1.187688571454352804e+00,-1.058457693533298105e+00,-9.639023056630406927e-01,-6.370638662425150978e-01,-1.058008016223261682e+00,-6.719010389822999141e-01
1.090363013516427865e-01,1.524237315596380649e-01,-1.670551579507815326e-02,1.292292702865745647e-03,-3.849443407811773965e-01,7.710965942832991304e-01,-4.105474300567949486e-01,-4.333438023459498800e-01
9.977203346994190092e-02,8.106537690355681836e-01,8.934133964349106893e-01,7.908423605668285505e-01,3.010884786831631299e-01,2.994055627025300481e-01,1.198816544829876651e+00,9.117775642145926618e-01
-1.550614736053410381e+00,-1.385332162199696127e+00,-7.257843561648498198e-01,-1.124044003713636108e+00,-1.396523389680659477e+00,-1.389482461709176331e+00,-1.553681624025826213e+00,-1.190298713577526479e+00
-4.106970884477919803e+00,-4.251659865100609004e+00,-3.458768700650804995e+00,-4.138238542488614335e+00,-4.377679326639309920e+00,-4.127454109847239039e+00,-3.714839502941227778e+00,-3.601072698717690646e+00
-4.840825344812554221e+00,-4.498472916909509678e+00,-4.365924667548334526e+00,-4.300454689920205631e+00,-4.393654340945687409e+00,-4.698350588497525848e+00,-4.492602388905991617e+00,-4.611628549144385580e+00
-3.951841931310513090e+00,-4.205675724197396548e+00,-3.935311407645574189e+00,-3.921246159896389472e+00,-4.287727400222638430e+00,-3.776616586737739034e+00,-4.158099857474800487e+00,-4.143173860334760761e+00
-5.595190093261641628e+00,-6.033769804049733843e+00,-5.671727702290279893e+00,-6.169483540669419952e+00,-6.305679814110166426e+00,-5.820956498983992589e+00,-6.315133804929391914e+00,-5.748120426131152705e+00
-9.828295951864156166e+00,-9.128798590148910819e+00,-9.317052863887406389e+00,-8.770748463534019379e+00,-9.852908037952646580e+00,-9.039235740448839707e+00,-9.234940393493642929e+00,-9.331746727564611987e+00
-1.041520925138464371e+01,-9.908233692919543145e+00,-9.663294721215173411e+00,-9.629109887361407161e+00,-1.030639408082239328e+01,-9.401172314973033295e+00,-1.006210285143304439e+01,-1.027216265586049992e+01
-8.171703008836042059e+00,-7.523302720912595554e+00,-7.975407377087689653e+00,-7.804638044905490624e+00,-8.184962628101427384e+00,-7.632556493801717856e+00,-8.202036608763775050e+00,-7.188417883295801225e+00
-6.763096691173857700e+00,-5.763078156277345876e+00,-7.294797263878921356e+00,-6.243134209001860668e+00,-7.025582962800037023e+00,-5.674614194186129446e+00,-6.870077766253792184e+00,-7.208718649657416044e+00
-8.112363339846673682e+00,-7.673919696688316527e+00,-7.858176573093365036e+00,-6.722607581690171585e+00,-7.712626471259628858e+00,-7.138888518961350904e+00,-7.634330691476240105e+00,-7.325709940593819525e+00
-6.305942406257978305e+00,-5.728603890892217443e+00,-5.852186952633540606e+00,-5.504543803782828704e+00,-5.943946712930673115e+00,-5.873643013189980167e+00,-6.502626295861237971e+00,-5.759439989319868225e+00
-1.648324159523716581e+00,-1.946192994121163977e+00,-2.233508578457810589e+00,-1.507272590240799071e+00,-2.031250616537005893e+00,-2.403982628556210255e+00,-1.947007535682677926e+00,-1.526173826288808044e+00
7.127904502794302211e-01,1.773707637573482154e+00,1.623176413784521266e+00,9.406553653565642437e-01,1.652176021432302688e+00,1.203635254834206192e+00,1.208270047752149301e+00,1.796851741409842385e+00
1.268422911693530830e+00,1.989558744275061075e+00,1.343584501797910447e+00,1.383392311151671494e+00,1.753979264505483915e+00,2.038179487277065327e+00,1.784387728737086176e+00,2.279538114496122425e+00
1.693635098990321941e+00,2.332858464637741491e+00,1.688521141969469896e+00,2.437325554996992771e+00,1.564033526107615257e+00,1.393813370935900187e+00,1.659113410435887559e+00,2.443493705928316828e+00
3.873066344739208411e+00,4.661197698994230088e+00,4.480526718152169074e+00,3.695244692665505593e+00,4.430435542629419743e+00,3.346145275088252546e+00,3.657448478682870707e+00,4.369674762565104231e+00
6.088669099416177843e+00,6.206181186492538693e+00,5.233989718432181526e+00,6.027523243364812267e+00,6.407864430097308883e+00,5.860658670450336061e+00,6.395490161568547549e+00,7.117007090522495361e+00
4.547985480705843742e+00,5.155175729797574213e+00,3.605406428781997796e+00,4.329526579388747187e+00,5.004552622365937786e+00,4.966690650785219319e+00,5.021175993077583222e+00,4.959548032149625918e+00
1.466695561108282364e+00,1.662501324688379079e+00,2.096099198146331055e+00,2.153370415521470349e+00,2.474818729921979710e+00,2.170109077986624779e+00,2.396072178992308288e+00,2.625773718168233462e+00
2.094674953068663914e+00,2.777715247167209522e+00,1.430754698405626524e+00,1.925840430012824456e+00,2.154346565078066433e+00,2.050868165421426692e+00,1.989401650614723405e+00,2.163801760560986054e+00
3.110397638127972542e+00,3.700672250204686264e+00,3.056895478297110724e+00,3.620980083335217703e+00,3.305727562077747983e+00,2.942970811341508064e+00,3.365597536676498081e+00,3.362728368696448644e+00
3.020373575520852505e+00,3.152454111727556629e+00,2.291962086520685560e+00,2.774194081547363577e+00,2.989010564499970268e+00,2.935516222956500609e+00,3.197878987915534932e+00,2.538688206906222433e+00
3.783388879927221948e-01,2.257056596374258928e-01,5.334856955428053382e-01,3.891669023124600946e-01,7.815104847302519753e-01,8.139479222593813956e-01,5.471882631172768630e-01,-1.340622682884473615e-02
4.351259536107369152e-01,1.999993426054262335e-01,2.879346422604145972e-01,8.468137026866501271e-02,4.334016257447586562e-01,-1.351249242208829582e-02,4.419423316822430614e-01,3.112987970891051837e-01
3.006740059021814737e+00,2.498745929409896149e+00,2.799558986469160349e+00,2.500805064321912852e+00,3.037512850102661144e+00,2.911393897318946600e+00,3.321901447393517781e+00,2.309326093694864745e+00
3.673526639443914998e+00,2.855683413627148948e+00,3.650399560400069188e+00,2.481326615041085315e+00,2.930775799185343811e+00,3.249724495252558576e+00,3.263956511183376374e+00,3.246095620141883131e+00
1.518985357858682272e+00,7.355412740456734877e-01,1.211839199597429584e+00,7.922238492042760205e-01,8.663940549371271782e-01,1.193561571345980177e+00,1.688745560793603051e+00,3.518422743006801579e-01
-5.078181001788266702e-01,-4.982859249439704485e-01,-2.868708240734821335e-02,1.997613138078291328e-02,7.408053891164678717e-02,-3.999141917216102460e-01,-6.756889565897836736e-01,-9.551421419132463120e-01
1.013529031212778264e+00,-5.174890696234387688e-01,9.767786501713574543e-01,5.269426245294555056e-01,6.532582778994453498e-01,5.020500746367023703e-01,7.611766541987431411e-01,-2.814849254380365484e-01
6.405488794699718547e-01,4.472813917698760244e-01,7.847947514429285398e-01,5.401562124835334044e-01,3.672700061459273635e-01,6.463678514666473252e-01,1.364334619209495614e+00,4.617191706780707783e-01
-1.594339557719433031e+00,-2.367886652899001021e+00,-1.510409235528354266e+00,-2.171292747677151969e+00,-2.045539592883717450e+00,-1.743187366745860167e+00,-1.805046399186358341e+00,-2.874912624511405834e+00
-4.482653674391028353e+00,-4.709444110910106396e+00,-3.737816788237330101e+00,-4.966042599757754417e+00,-4.444717727834252230e+00,-4.811218971805660161e+00,-4.219211581346764106e+00,-4.829554021575390266e+00
-3.163664690514383704e+00,-4.221002045243118062e+00,-3.154192433661967776e+00,-3.900073410886316871e+00,-4.509162962303108202e+00,-3.851978251855745494e+00,-3.676706390955933657e+00,-3.907324139080045722e+00
-1.639533414077523288e+00,-1.639728208841481072e+00,-1.254365684099148170e+00,-1.150891635730061147e+00,-1.998604817979160231e+00,-1.662070803154294563e+00,-1.066464489696323348e+00,-2.265223465311767104e+00
-1.812743702236097043e+00,-2.488403857312158518e+00,-1.265970057944820759e+00,-1.802773046504058119e+00,-1.706845745643762013e+00,-1.506381419196087590e+00,-1.643569565876895400e+00,-2.555522882455409484e+00
-1.706535883697731348e+00,-2.036920584716236604e+00,-2.020383689630810942e+00,-2.329857453781470245e+00,-2.222112280710273780e+00,-1.891580561839999231e+00,-1.949506053505361436e+00,-2.907970151104326550e+00
4.138547582242003697e-01,-4.117229469404778963e-01,5.658823174146285773e-01,-9.219676702064097396e-03,2.925575721101116300e-01,2.691247754404506032e-01,-6.210779819100048504e-02,1.776980698985513585e-01
4.005363952385915027e+00,3.903750817820867969e+00,4.555339975043964706e+00,3.461485463843303911e+00,4.478994126896529870e+00,4.265247391191557824e+00,4.586262610421315777e+00,3.557580061992269282e+00
6.154569888647010600e+00,5.404119666709092940e+00,5.437104085892912053e+00,4.862257964127183918e+00,5.648895945745000091e+00,5.736761732609020115e+00,5.967369048824328281e+00,5.753001176908701275e+00
4.704950625503834694e+00,4.967120641221555388e+00,4.772860356820985750e+00,4.313592297075762971e+00,4.622992887394765660e+00,4.228446983970112427e+00,4.722401204763849947e+00,4.951016858463740178e+00
5.003389940377052980e+00,4.822441637575283657e+00,4.660791627324830877e+00,4.276584158178699191e+00,5.270944584880529860e+00,4.760726108651910593e+00,4.562895797456992142e+00,5.335733053319802188e+00
6.748717842947500323e+00,6.487560246582570578e+00,6.484492532684082100e+00,6.133971863241380440e+00,6.822438368079776438e+00,6.214355174353374700e+00,7.092228445153082816e+00,7.167821690631700271e+00
6.225440312021126132e+00,6.461226164316721920e+00,6.576198320571744027e+00,6.065911957895300688e+00,6.680583688475064008e+00,6.309612034244358014e+00,6.333172917432082549e+00,6.595658553387342415e+00
3.325786865587659680e+00,3.948578235215038479e+00,3.040357412486236921e+00,3.463092933753005198e+00,3.461805508123178665e+00,3.413076708639450896e+00,2.960238544978814890e+00,3.437514228700345953e+00
3.608351717122333380e-01,1.224490982336817968e+00,-2.818786524984805419e-01,8.010088906115810925e-01,1.586587202799547569e+00,-2.002827938674440755e-01,1.676957228836107872e-01,1.337852905281594174e+00
4.191136307895267366e-01,1.085873224503660639e+00,4.487282435346976461e-01,1.025418357053629714e+00,2.669358799141062777e-01,1.699046296987110072e+00,5.705377496697411344e-01,9.900447504308529378e-01
9.426315369405811051e-01,1.176975177093349201e+00,7.254633251396007676e-01,1.368166196436300996e+00,7.904449367522342618e-01,1.209172993668859331e+00,3.336804657173705890e-01,3.578638466191071954e-01
-2.146069883147694757e+00,-1.601545131979720260e+00,-2.018997618132940541e+00,-1.181331866212605108e+00,-1.510952468622462241e+00,-1.502484142170336767e+00,-1.804989106596188497e+00,-9.960139715229699986e-01
-4.839533741774033615e+00,-3.367823835006313882e+00,-3.871299405236333424e+00,-3.536668395161973955e+00,-4.096252210164855967e+00,-3.083751920425649384e+00,-3.727848481638813105e+00,-3.805670094953025995e+00
-3.002474303455956228e+00,-3.494927318528777693e+00,-3.680608026231493746e+00,-2.765511691961459295e+00,-3.046310458525432807e+00,-3.233999565447875923e+00,-3.504968190137849771e+00,-2.761690940685400886e+00
-1.203698943909131458e+00,-1.352852428115427497e+00,-2.335624006848907364e+00,-1.291293191348664937e+00,-1.644466535881114577e+00,-1.683780390615789324e+00,-1.844402102672928700e+00,-1.016534512941004165e+00
-3.139239849274069183e+00,-2.707014970009303134e+00,-2.832725954430761917e+00,-2.672633887668531383e+00,-3.037282595565187648e+00,-3.013428249717124086e+00,-3.282427982416347589e+00,-2.539122548537965596e+00
-6.117384614058668291e+00,-4.633381427287290855e+00,-5.861351320354958538e+00,-5.168488614891496802e+00,-5.695906161501128828e+00,-4.944339906627183368e+00,-5.605880932830705987e+00,-4.832975233533899129e+00
-6.136375770651658179e+00,-6.225824107165057519e+00,-5.861403397023623896e+00,-5.923286712533110787e+00,-6.210052767015693753e+00,-5.978754588102725975e+00,-5.566306499316262979e+00,-5.666377741311660721e+00
-5.097236030094513204e+00,-4.887408926866210201e+00,-4.330452745647527024e+00,-4.850510450314892807e+00,-5.209741130912453499e+00,-4.818861099661636338e+00,-5.194441264771068489e+00,-4.279435759009294848e+00
-5.968842234079449582e+00,-5.174408754757690687e+00,-6.162974167745685072e+00,-5.162503563496436243e+00,-6.115005744109567765e+00,-5.314682815858691178e+00,-5.830328348302555419e+00,-6.046495593966227489e+00
-9.031434639121794561e+00,-8.082634963113930482e+00,-8.749841896860653279e+00,-7.941412505745599759e+00,-8.927933639272568556e+00,-8.186463849290163353e+00,-9.144719638357548419e+00,-8.579888799926813192e+00
-9.357623152741895822e+00,-9.431060670692096082e+00,-9.519850751369880015e+00,-8.699227931896487576e+00,-9.610679893116939709e+00,-9.131870755362875514e+00,-9.000362186583672042e+00,-9.262096354535115594e+00
-7.174342081634387469e+00,-6.932540606970047037e+00,-7.060489228106431092e+00,-6.540448036014027799e+00,-7.232881336215687185e+00,-6.547760608849366726e+00,-7.364035093172164537e+00,-7.359946425188025110e+00
-5.862573732200135446e+00,-5.102922116595477675e+00,-5.285002107544207739e+00,-4.763295917206496810e+00,-5.878695218169197823e+00,-4.229832557807318594e+00,-4.978744391304922523e+00,-5.063563877150239811e+00
-5.143631452476817856e+00,-5.027184493845986424e+00,-4.763427536773268578e+00,-4.661131763736841016e+00,-5.731383745543310759e+00,-4.929454174421404211e+00,-5.289285432509805318e+00,-5.488358589817504907e+00
-3.567820520949956720e+00,-4.260974494031262161e+00,-3.808774094892129369e+00,-3.642159431760619626e+00,-4.739169008600405242e+00,-3.968797617660782873e+00,-3.942697022466686185e+00,-3.568272192063033810e+00
